Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,474936,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,24481.19326,18.94992167,59367.0,158880.8962,452147,8,21781,10890.5,14936.21654,21452,329,474928,94985.6,199878.573,452147,48,0,0,0,0,72,132,6.316640558,12.63328112,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,14456634,21,18,7000,5268,679,0,333.3333333333,330.7886535741,1471,0,292.6666666667,434.5830997499,848.6069440507,2.697723412,380437.736842105,1639962.50992239,9984025,4,12098103,604905.15,2208605.73866056,9984025,441,14337946,843408.588235294,2452807.38289847,10143277,4,0,0,0,0,680,584,1.4526202988,1.2451031132,0,1471,306.7,375.9292895868,141322.830769231,0,0,0,1,0,0,0,0,0,314.5641025641,333.3333333333,292.6666666667,680,0,0,0,0,0,0,21,7000,18,5268,29200,342,12,32,2114078.0,0.0,2114078,2114078,9984025.0,0.0,9984025,9984025,BENIGN
4662,96,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,83333.33333,20833.33333,96.0,0.0,96,96,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,10416.66667,10416.66667,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
7741,58,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,103448.2759,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,17241.37931,17241.37931,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
443,1228947,7,11,2104,7377,1449,0,300.5714285714,540.1289528569,2266,0,670.6363636364,793.2863635192,7714.7346468155,14.6466853331,72291.0,189482.692011368,775545,3,453398,75566.3333333333,142263.500558178,364976,317,1205137,120513.7,240005.058513843,775589,4,0,0,0,0,164,232,5.6959331851,8.950752148,0,2266,499.0,702.8567105432,494007.555555556,0,0,0,1,0,0,0,0,1,526.7222222222,300.5714285714,670.6363636364,164,0,0,0,0,0,0,7,2104,11,7377,8192,37,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
6006,55,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,109090.9091,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,18181.81818,18181.81818,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,61378,2,2,70,374,35,35,35.0,0.0,187,187,187.0,0.0,7233.8622959367,65.169930594,20459.3333333333,35354.332412497,61283,47,48,48.0,0.0,48,48,47,47.0,0.0,47,47,0,0,0,0,64,64,32.584965297,32.584965297,35,187,95.8,83.2538287408,6931.2,0,0,0,0,0,0,0,0,1,119.75,35.0,187.0,64,0,0,0,0,0,0,2,70,2,374,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
65350,396,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7575.7575757576,198.0,274.3574311004,392,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,32,5050.5050505051,2525.2525252525,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,362,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3689,68,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,88235.29412,29411.76471,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,14705.88235,14705.88235,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
8031,42,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,142857.1429,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23809.52381,23809.52381,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
7004,20,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,400000.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,50000.0,50000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
63836,245724,2,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,73.2529179079,20.3480327522,61431.0,122778.004343883,245598,2,245724,245724.0,0.0,245724,245724,44,22.0,28.2842712475,42,2,0,0,0,0,64,60,8.1392131009,12.2088196513,0,6,3.0,3.286335345,10.8,0,0,0,0,1,0,0,0,1,3.6,0.0,6.0,64,0,0,0,0,0,0,2,0,3,18,246,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5329233,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.750577053,1776411.0,3076063.361,5328343,125,5329233,2664616.5,3767078.143,5328343,890,0,0.0,0.0,0,0,0,0,0,0,104,40,0.56293279,0.187644263,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5945354,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.672794252,1981784.667,3432023.463,5944744,99,5945354,2972677.0,4203137.46,5944744,610,0,0.0,0.0,0,0,0,0,0,0,104,40,0.504595689,0.168198563,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
1556,70,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,85714.28571,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,14285.71429,14285.71429,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
6901,58,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,137931.0345,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,17241.37931,17241.37931,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,9804690,4,4,383,370,383,0,95.75,191.5,370,0,92.5,185.0,76.79998042,0.815936047,1400670.0,2391881.483,5004599,67,4800091,1600030.333,2768882.172,4797260,844,9804623,3268207.667,2831107.831,5005174,1312,0,0,0,0,136,136,0.407968023,0.407968023,0,383,83.66666667,166.0527025,27573.5,0,0,0,1,0,0,0,0,1,94.125,95.75,92.5,136,0,0,0,0,0,0,4,383,4,370,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
389,153,2,2,104,178,52,52,52.0,0.0,89,89,89.0,0.0,1843137.25490196,26143.7908496732,51.0,4.3588989435,56,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,40,40,13071.8954248366,13071.8954248366,52,89,66.8,20.2657346277,410.7,0,0,0,0,0,0,0,0,1,83.5,52.0,89.0,40,0,0,0,0,0,0,2,104,2,178,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,3938875,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,6.093110342,1.01551839,1312958.333,2272383.039,3936880,2,3938875,1312958.333,2272383.039,3936880,2,0,0.0,0.0,0,0,0,0,0,0,80,0,1.01551839,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,5331736,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.750224692,1777245.333,3077524.926,5330865,93,5331736,2665868.0,3768874.901,5330865,871,0,0.0,0.0,0,0,0,0,0,0,104,40,0.562668519,0.187556173,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
443,365026,15,11,974,7387,469,0,64.9333333333,134.2659762596,1581,0,671.5454545455,745.9320831867,22905.2177105192,71.227802951,14601.04,28367.5213382018,93783,2,365026,26073.2857142857,35425.3292442842,98849,3,301738,30173.8,50795.8507618705,139227,2,0,0,0,0,492,360,41.092963241,30.13483971,0,1581,309.6666666667,563.347071597,317359.923076923,0,0,0,1,0,0,0,0,0,321.5769230769,64.9333333333,671.5454545455,492,0,0,0,0,0,0,15,974,11,7387,65535,357,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,34133995,203,104,43906,72183,602,0,216.2857143,228.4931854,1068,0,694.0673077,362.5706296,3400.978995,8.993966279,111549.0033,290840.9837,2276134,60,34100000,168969.0099,344466.578,2276134,701,34100000,331396.8447,450095.7641,2276775,95,0,0,0,0,6504,3336,5.947150341,3.046815938,0,1068,376.9123377,360.6323104,130055.6633,0,0,0,1,0,0,0,0,0,378.1400651,216.2857143,694.0673077,6504,0,0,0,0,0,0,203,43906,104,72183,29200,1176,101,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
53,80553537,2,2,100,212,51,49,50.0,1.4142135624,112,100,106.0,8.4852813742,3.8732005027,0.0496564167,26851179.0,46434573.7217418,80469202,23623,80492825,80492825.0,0.0,80492825,80492825,80529914,80529914.0,0.0,80529914,80529914,0,0,0,0,52,60,0.0248282084,0.0248282084,49,112,72.6,30.7944800248,948.3,0,0,0,0,0,0,0,0,1,90.75,50.0,106.0,52,0,0,0,0,0,0,2,100,2,212,-1,-1,1,20,23623.0,0.0,23623,23623,80469202.0,0.0,80469202,80469202,BENIGN
80,34422,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,348.6142583232,58.1023763872,34422.0,0.0,34422,34422,34422,34422.0,0.0,34422,34422,0,0.0,0.0,0,0,0,0,0,0,40,0,58.1023763872,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
16000,34,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,176470.5882,58823.52941,34.0,0.0,34,34,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,29411.76471,29411.76471,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
444,119382036,1157,1157,319630,6942,1271,6,276.2575627,265.155894,6,6,6.0,0.0,2735.520443,19.38315074,51613.50454,688536.9003,24800000,1,119000000,103271.2249,972656.1248,24800000,352,119000000,103271.2033,971529.3733,24800000,464,1,0,0,0,23140,23140,9.691575372,9.691575372,6,1271,141.1088553,231.0500967,53384.14718,0,1,0,0,1,0,0,0,1,141.1698358,276.2575627,6.0,23140,0,0,0,0,0,0,1157,319630,1157,6942,255,3977,1156,20,8742788.75,8670543.965,21700000,3735603,13600000.0,9693511.151,24800000,5373451,Infiltration
53,55483,2,2,90,162,45,45,45.0,0.0,81,81,81.0,0.0,4541.9317628823,72.0941549664,18494.3333333333,32029.6608994434,55479,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,36.0470774832,36.0470774832,45,81,59.4,19.7180120702,388.8,0,0,0,0,0,0,0,0,1,74.25,45.0,81.0,64,0,0,0,0,0,0,2,90,2,162,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,108872,11,7,1014,4495,773,0,92.1818181818,230.0642597979,1461,0,642.1428571429,759.4450668243,50600.7054155338,165.3317657433,6404.2352941177,11999.0096650172,32411,1,108872,10887.2,15673.7937037166,34652,1,73231,12205.1666666667,16620.3165964631,33612,49,0,0,0,0,364,232,101.0360790653,64.2956866779,0,1461,289.9473684211,546.3220940154,298467.830409357,0,0,0,1,0,0,0,0,0,306.0555555556,92.1818181818,642.1428571429,364,0,0,0,0,0,0,11,1014,7,4495,65535,63,5,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5425231,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.737295794,1808410.333,3131488.7,5424342,105,5425231,2712615.5,3834960.394,5424342,889,0,0.0,0.0,0,0,0,0,0,0,104,40,0.552971846,0.184323949,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
444,86726608,1775,1775,785275,10650,1274,6,442.4084507,251.4469546,6,6,6.0,0.0,9177.402626,40.93322778,24436.91406,502642.9002,28800000,20,86700000,48886.20913,711050.767,28900000,413,86700000,48887.41657,710231.7432,28800000,526,1,0,0,0,35500,35500,20.46661389,20.46661389,6,1274,224.16784,281.447616,79212.76055,0,1,0,0,1,0,0,0,1,224.2309859,442.4084507,6.0,35500,0,0,0,0,0,0,1775,785275,1775,10650,255,3977,1774,20,23100000.0,26100000.0,41600000,4649995,17400000.0,16200000.0,28800000,5953706,Infiltration
34228,212,2,1,31,6,31,0,15.5,21.9203102168,6,6,6.0,0.0,174528.301886792,14150.9433962264,106.0,42.4264068712,136,76,212,212.0,0.0,212,212,0,0.0,0.0,0,0,1,0,0,0,64,20,9433.962264151,4716.9811320755,0,31,17.0,16.3503312912,267.3333333333,0,1,0,0,1,0,0,0,0,22.6666666667,15.5,6.0,64,0,0,0,0,0,0,2,31,1,6,70,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,83492894,8,7,56,11607,20,0,7.0,5.656854249,4380,0,1658.142857,1942.877285,139.6885345,0.179656008,5963778.143,21900000.0,82200000,1,83400000,11900000.0,31000000.0,82200000,1,92650,15441.66667,36304.57142,89525,18,0,0,0,0,172,152,0.095816537,0.08383947,0,4380,729.3125,1491.866872,2225666.763,0,0,0,0,1,0,0,0,0,777.9333333,7.0,1658.142857,172,0,0,0,0,0,0,8,56,7,11607,256,229,6,20,1237999.0,0.0,1237999,1237999,82200000.0,0.0,82200000,82200000,DDoS
80,17964,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,647238.9223,389.6682253,2994.0,4520.913226,11105,6,6022,3011.0,4249.711755,6016,6,17616,5872.0,5257.671253,11105,590,0,0,0,0,72,92,167.000668,222.6675573,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,351,2,2,66,278,33,33,33.0,0.0,139,139,139.0,0.0,980056.98005698,11396.0113960114,117.0,162.8588345777,303,0,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,0,0,64,40,5698.0056980057,5698.0056980057,33,139,75.4,58.0585910955,3370.8,0,0,0,0,0,0,0,0,1,94.25,33.0,139.0,64,0,0,0,0,0,0,2,66,2,278,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,69765,12,7,1196,4085,917,0,99.6666666667,260.72044706,1397,0,583.5714285714,688.031699159,75696.9827277288,272.3428653336,3875.8333333333,5705.9937243528,15284,1,69765,6342.2727272727,8120.2974340957,20460,1,47066,7844.3333333333,9067.030289277,21573,48,0,0,0,0,264,152,172.0060202107,100.3368451229,0,1397,264.05,497.1865555831,247194.471052632,0,0,0,1,0,0,0,0,0,277.9473684211,99.6666666667,583.5714285714,264,0,0,0,0,0,0,12,1196,7,4085,65535,32,11,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30738,1,1,43,71,43,43,43.0,0.0,71,71,71.0,0.0,3708.7643958618,65.0660420327,30738.0,0.0,30738,30738,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,32.5330210163,32.5330210163,43,71,52.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,78.5,43.0,71.0,20,0,0,0,0,0,0,1,43,1,71,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,577680,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,20137.44634,15.57955962,72210.0,203752.3296,576471,3,960,480.0,466.6904756,810,150,577561,115512.2,257684.1393,576471,3,0,0,0,0,72,132,5.193186539,10.38637308,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
137,4,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,31000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,93.0,62.0,0.0,64,0,0,0,0,0,0,2,124,0,0,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59502,126,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15873.0158730159,126.0,0.0,126,126,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,7936.5079365079,7936.5079365079,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,357,327,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,197,2,2,90,166,45,45,45.0,0.0,83,83,83.0,0.0,1299492.3857868,20304.5685279188,65.6666666667,72.8171225285,146,4,47,47.0,0.0,47,47,4,4.0,0.0,4,4,0,0,0,0,40,40,10152.2842639594,10152.2842639594,45,83,60.2,20.8134571852,433.2,0,0,0,0,0,0,0,0,1,75.25,45.0,83.0,40,0,0,0,0,0,0,2,90,2,166,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48099,1,1,55,113,55,55,55.0,0.0,113,113,113.0,0.0,3492.7961080272,41.5809060479,48099.0,0.0,48099,48099,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,20.790453024,20.790453024,55,113,74.3333333333,33.486315613,1121.3333333333,0,0,0,0,0,0,0,0,1,111.5,55.0,113.0,32,0,0,0,0,0,0,1,55,1,113,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5097882,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.784639582,1699294.0,2942501.462,5097002,104,5097882,2548941.0,3603502.424,5097002,880,0,0.0,0.0,0,0,0,0,0,0,104,40,0.588479686,0.196159895,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
53,89503855,2,2,91,332,47,44,45.5,2.1213203436,229,103,166.0,89.0954544295,4.7260534197,0.0446908125,29834618.3333333,51567597.8158396,89379743,34838,89469017,89469017.0,0.0,89469017,89469017,89414581,89414581.0,0.0,89414581,89414581,0,0,0,0,40,64,0.0223454062,0.0223454062,44,229,93.4,79.8642598413,6378.3,0,0,0,0,0,0,0,0,1,116.75,45.5,166.0,40,0,0,0,0,0,0,2,91,2,332,-1,-1,1,20,89274.0,0.0,89274,89274,89379743.0,0.0,89379743,89379743,BENIGN
80,5122192,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.78091567,1707397.333,2956678.866,5121476,116,5122192,2561096.0,3620924.121,5121476,716,0,0.0,0.0,0,0,0,0,0,0,104,40,0.585686753,0.195228918,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5262915,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.760035076,1754305.0,3037798.891,5262053,153,5262915,2631457.5,3720223.833,5262053,862,0,0.0,0.0,0,0,0,0,0,0,104,40,0.570026307,0.190008769,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
444,119993844,3813,3811,1752551,22866,1271,6,459.6252295,246.7309368,6,6,6.0,0.0,14795.9007,63.53659276,15741.02637,23598.93704,841617,1,120000000,31477.9234,26457.84929,861387,93,120000000,31485.6021,25623.9489,842050,519,0,0,0,0,76260,76220,31.77663014,31.75996262,6,1271,232.8423607,286.1621682,81888.78653,0,0,0,0,1,0,0,0,0,232.8729014,459.6252295,6.0,76260,0,0,0,0,0,0,3813,1752551,3811,22866,3294,3294,3812,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
64623,18,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,333333.3333,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,55555.55556,55555.55556,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
53,867982,1,1,45,177,45,45,45.0,0.0,177,177,177.0,0.0,255.76567256,2.3041952483,867982.0,0.0,867982,867982,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,1.1520976241,1.1520976241,45,177,89.0,76.210235533,5808.0,0,0,0,0,0,0,0,0,1,133.5,45.0,177.0,40,0,0,0,0,0,0,1,45,1,177,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,68064242,212,106,48783,183584,585,0,230.1084906,251.6957324,1869,0,1731.924528,359.3167245,3413.936498,4.672056731,214713.6972,446166.0968,4821803,3,68100000,322565.2986,514390.6268,4821803,3,68100000,648229.5143,572309.7305,4822860,60,0,0,0,0,6792,3400,3.114704488,1.557352244,0,1869,728.4231975,766.5181054,587550.0059,0,0,0,1,0,0,0,0,0,730.7138365,230.1084906,1731.924528,6792,0,0,0,0,0,0,212,48783,106,183584,29200,1149,101,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � XSS
80,5879968,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.680275811,1959989.333,3394045.085,5879095,95,5879968,2939984.0,4156530.638,5879095,873,0,0.0,0.0,0,0,0,0,0,0,104,40,0.510206858,0.170068953,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
749,58,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,137931.0345,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,17241.37931,17241.37931,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,5754784,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.695073872,1918261.333,3321764.007,5753904,95,5754784,2877392.0,4068002.283,5753904,880,0,0.0,0.0,0,0,0,0,0,0,104,40,0.521305404,0.173768468,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Web Attack � Brute Force
53,23936,2,2,94,268,47,47,47.0,0.0,134,134,134.0,0.0,15123.6631016043,167.1122994652,7978.6666666667,13737.1836390628,23841,47,47,47.0,0.0,47,47,48,48.0,0.0,48,48,0,0,0,0,64,40,83.5561497326,83.5561497326,47,134,81.8,47.6518625029,2270.7,0,0,0,0,0,0,0,0,1,102.25,47.0,134.0,64,0,0,0,0,0,0,2,94,2,268,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
