Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
61263,197,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10152.2842639594,197.0,0.0,197,197,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,5076.1421319797,5076.1421319797,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,122,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,184,2,2,80,156,40,40,40.0,0.0,78,78,78.0,0.0,1282608.69565217,21739.1304347826,61.3333333333,66.0176744011,133,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,80,80,10869.5652173913,10869.5652173913,40,78,55.2,20.8134571852,433.2,0,0,0,0,0,0,0,0,1,69.0,40.0,78.0,80,0,0,0,0,0,0,2,80,2,156,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0
443,119235214,124,214,2916,263093,292,0,23.5161290323,52.0908343405,2860,0,1229.4065420561,513.7813131124,2230.9600584941,2.8347330345,353813.691394659,4524903.11050448,58936246,0,119235214,969391.983739838,7472751.00510561,58936246,17,119157364,559424.244131455,5691878.01582159,59006049,1,0,0,0,0,2492,4292,1.0399612316,1.7947718029,0,2860,784.6873156342,711.9906439604,506930.677087151,0,0,0,1,0,0,0,0,1,787.0088757396,23.5161290323,1229.4065420561,2492,0,0,0,0,0,0,124,2916,214,263093,8192,402,123,20,750360.0,962493.951561255,1430946,69774,58828288.5,152674.960659893,58936246,58720331
443,5600540,7,4,315,145,233,0,45.0,85.3190092144,145,0,36.25,72.5,82.1349369882,1.9640963193,560054.0,1664370.61632718,5295101,1,5600540,933423.333333333,2197563.79358777,5418454,3,220992,73664.0,68579.3505728948,135669,4,0,0,0,0,232,136,1.2498794759,0.7142168434,0,233,38.3333333333,74.6157835281,5567.5151515152,0,0,0,1,0,0,0,0,0,41.8181818182,45.0,36.25,232,0,0,0,0,0,0,7,315,4,145,29200,119,3,32,305436.0,0.0,305436,305436,5295101.0,0.0,5295101,5295101
53,32523,1,1,39,95,39,39,39.0,0.0,95,95,95.0,0.0,4120.1611167482,61.494942041,32523.0,0.0,32523,32523,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,30.7474710205,30.7474710205,39,95,57.6666666667,32.3316150746,1045.3333333333,0,0,0,0,0,0,0,0,1,86.5,39.0,95.0,32,0,0,0,0,0,0,1,39,1,95,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,382877,1,1,51,198,51,51,51.0,0.0,198,198,198.0,0.0,650.3394040384,5.223609671,382877.0,0.0,382877,382877,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,2.6118048355,2.6118048355,51,198,100.0,84.8704895709,7203.0,0,0,0,0,0,0,0,0,1,150.0,51.0,198.0,32,0,0,0,0,0,0,1,51,1,198,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,92459,2,2,70,194,35,35,35.0,0.0,97,97,97.0,0.0,2855.3196551985,43.2624190182,30819.6666666667,53375.166363519,92452,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,21.6312095091,21.6312095091,35,97,59.8,33.9587985653,1153.2,0,0,0,0,0,0,0,0,1,74.75,35.0,97.0,40,0,0,0,0,0,0,2,70,2,194,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,403729,13,7,1326,5652,805,0,102.0,224.234995782,1604,2,807.4285714286,752.9576918488,17283.8711115625,49.538180314,21248.8947368421,39556.7236030808,109313,1,403729,33644.0833333333,46015.4324517297,109361,1,310469,51744.8333333333,56905.0531865727,110340,49,0,0,0,0,284,144,32.1998172041,17.3383631099,0,1604,332.2857142857,565.0308082624,319259.814285714,0,0,0,1,0,0,0,0,0,348.9,102.0,807.4285714286,284,0,0,0,0,0,0,13,1326,7,5652,65535,31395,12,20,0.0,0.0,0,0,0.0,0.0,0,0
59166,3,2,0,37,0,37,0,18.5,26.1629509039,0,0,0.0,0.0,12333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.666666667,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,1006,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
39907,60,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,33333.3333333333,60.0,0.0,60,60,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16666.6666666667,16666.6666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,88,328,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,374394,2,2,58,130,29,29,29.0,0.0,65,65,65.0,0.0,502.1447993291,10.6839319006,124798.0,216143.486348768,374379,3,12,12.0,0.0,12,12,3,3.0,0.0,3,3,0,0,0,0,64,64,5.3419659503,5.3419659503,29,65,43.4,19.7180120702,388.8,0,0,0,0,0,0,0,0,1,54.25,29.0,65.0,64,0,0,0,0,0,0,2,58,2,130,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,220,2,2,76,332,38,38,38.0,0.0,166,166,166.0,0.0,1854545.45454545,18181.8181818182,73.3333333333,120.955914834,213,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,9090.9090909091,9090.9090909091,38,166,89.2,70.1084873607,4915.2,0,0,0,0,0,0,0,0,1,111.5,38.0,166.0,64,0,0,0,0,0,0,2,76,2,332,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,23231,1,1,80,304,80,80,80.0,0.0,304,304,304.0,0.0,16529.63712281,86.0918600146,23231.0,0.0,23231,23231,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,43.0459300073,43.0459300073,80,304,154.6666666667,129.3264602985,16725.3333333333,0,0,0,0,0,0,0,0,1,232.0,80.0,304.0,32,0,0,0,0,0,0,1,80,1,304,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
41933,16,3,0,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,1937500.0,187500.0,8.0,7.0710678119,13,3,16,8.0,7.0710678119,13,3,0,0.0,0.0,0,0,0,0,0,0,96,0,187500.0,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.3333333333,10.3333333333,0.0,96,0,0,0,0,0,0,3,31,0,0,110,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,48147,1,1,57,117,57,57,57.0,0.0,117,117,117.0,0.0,3613.9323322325,41.5394520946,48147.0,0.0,48147,48147,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.7697260473,20.7697260473,57,117,77.0,34.6410161514,1200.0,0,0,0,0,0,0,0,0,1,115.5,57.0,117.0,20,0,0,0,0,0,0,1,57,1,117,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,225,2,2,60,414,30,30,30.0,0.0,207,207,207.0,0.0,2106666.66666667,17777.7777777778,75.0,124.707658145,219,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,8888.8888888889,8888.8888888889,30,207,100.8,96.9468926784,9398.7,0,0,0,0,0,0,0,0,1,126.0,30.0,207.0,40,0,0,0,0,0,0,2,60,2,414,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,61314847,17,18,783,12948,368,0,46.0588235294,100.0702694287,2601,0,719.3333333333,857.2003678185,223.9424979728,0.5708242247,1803377.85294118,3852145.60410084,10000754,21,61314847,3832177.9375,4969494.38223845,10051590,208,61263749,3603749.94117647,4909236.91247286,10051807,48,0,0,0,0,352,444,0.2772574806,0.2935667441,0,2601,381.4166666667,692.0870455163,478984.478571429,0,0,0,1,0,0,0,0,1,392.3142857143,46.0588235294,719.3333333333,352,0,0,0,0,0,0,17,783,18,12948,8192,114,16,20,117419.0,163016.512359945,450175,50776,9998852.33333333,2344.1120849196,10000754,9994453
53,125815,1,1,42,58,42,42,42.0,0.0,58,58,58.0,0.0,794.8177880221,15.8963557604,125815.0,0.0,125815,125815,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,7.9481778802,7.9481778802,42,58,47.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,71.0,42.0,58.0,20,0,0,0,0,0,0,1,42,1,58,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
443,15038748,3,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.3324744852,3759687.0,4768098.47903131,10010453,37564,15038748,7519374.0,3576041.22499979,10048017,4990731,10048076,10048076.0,0.0,10048076,10048076,0,0,0,0,96,64,0.1994846911,0.1329897941,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,2,0,43028,6894,0,32,37564.0,0.0,37564,37564,10010453.0,0.0,10010453,10010453
52797,66,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45454.5454545455,33.0,41.0121933088,62,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,32,30303.0303030303,15151.5151515152,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,362,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,5399317,11,9,947,5695,469,0,86.0909090909,150.8744209901,1604,2,632.7777777778,738.4945459815,1230.1555919017,3.7041722129,284174.578947368,1142515.59209916,4999580,3,399734,39973.4,45791.4328430791,93736,3,5308961,663620.125,1752793.1586846,4999679,3,0,0,0,0,244,184,2.0372947171,1.6668774958,0,1604,316.2857142857,555.6551217128,308752.614285714,0,0,0,1,0,0,0,0,0,332.1,86.0909090909,632.7777777778,244,0,0,0,0,0,0,11,947,9,5695,65535,31088,10,20,0.0,0.0,0,0,0.0,0.0,0,0
443,19563,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,613.4028523233,153.3507130808,9781.5,13782.218272107,19527,36,19563,19563.0,0.0,19563,19563,0,0.0,0.0,0,0,0,0,0,0,40,44,102.2338087205,51.1169043603,0,6,4.5,3.0,9.0,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,40,0,0,0,0,0,0,2,12,1,0,0,31,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,61328,2,2,74,416,37,37,37.0,0.0,208,208,208.0,0.0,7989.8252021915,65.223062875,20442.6666666667,35401.6751345658,61321,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,32.6115314375,32.6115314375,37,208,105.4,93.6605573334,8772.3,0,0,0,0,0,0,0,0,1,131.75,37.0,208.0,40,0,0,0,0,0,0,2,74,2,416,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,101769096,23,22,1944,8590,570,0,84.5217391304,169.5440059704,1460,0,390.4545454545,559.8507222187,103.5088294388,0.4421774563,2312934.0,4193713.38098704,10011867,48,101769096,4625868.0,5019382.88514059,10062746,199,101718105,4843719.28571429,5081969.25440301,10062650,48,0,0,0,0,484,548,0.226001811,0.2161756453,0,1460,229.0,430.0003100774,184900.266666667,0,0,0,1,0,0,0,0,0,234.0888888889,84.5217391304,390.4545454545,484,0,0,0,0,0,0,23,1944,22,8590,8192,92,21,20,218732.4,357510.442882194,997549,50754,9955525.2,83489.8317771564,10011867,9800585
55053,1,2,0,37,0,37,0,18.5,26.1629509039,0,0,0.0,0.0,37000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,64,0,2000000.0,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,65,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,62221,2,2,64,256,32,32,32.0,0.0,128,128,128.0,0.0,5142.9581652497,64.2869770656,20740.3333333333,35917.2489249014,62214,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,32.1434885328,32.1434885328,32,128,70.4,52.5813655205,2764.8,0,0,0,0,0,0,0,0,1,88.0,32.0,128.0,64,0,0,0,0,0,0,2,64,2,256,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
52767,52719,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,56.9054799977,26359.5,37222.808068441,52680,39,52719,52719.0,0.0,52719,52719,0,0.0,0.0,0,0,0,0,0,0,76,32,37.9369866651,18.9684933326,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,76,0,0,0,0,0,0,2,0,1,0,357,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,370930,13,7,1045,3297,565,0,80.3846153846,164.421986801,1529,0,471.0,701.5767955114,11705.7126681584,53.9185291025,19522.6315789474,54486.5451059153,240716,1,370930,30910.8333333333,66941.726682559,240716,1,333349,55558.1666666667,104168.770983278,265607,48,0,0,0,0,428,232,35.0470439166,18.8714851859,0,1529,206.7619047619,448.1519725229,200840.19047619,0,0,0,1,0,0,0,0,0,217.1,80.3846153846,471.0,428,0,0,0,0,0,0,13,1045,7,3297,65535,974,6,32,0.0,0.0,0,0,0.0,0.0,0,0
53,1298303,4,2,144,286,36,36,36.0,0.0,143,143,143.0,0.0,331.2015762114,4.6214173425,259660.6,433553.936590708,1000048,3,1000142,333380.666666667,577350.846539895,1000048,47,3,3.0,0.0,3,3,0,0,0,0,80,64,3.080944895,1.5404724475,36,143,66.5714285714,52.2106539027,2725.9523809524,0,0,0,0,0,0,0,0,0,77.6666666667,36.0,143.0,80,0,0,0,0,0,0,4,144,2,286,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
443,30946420,18,14,2373,8137,901,0,131.8333333333,262.7468587152,1448,0,581.2142857143,627.1385785481,339.6192515968,1.0340452951,998271.612903226,4135628.42341446,22676207,1,30946420,1820377.64705882,5520901.58953309,22676207,1,8219355,632258.076923077,1454096.85760684,4357414,1,0,0,0,0,588,456,0.5816504785,0.4523948166,0,1448,318.4848484848,499.4200462294,249420.382575757,0,0,0,1,0,0,0,0,0,328.4375,131.8333333333,581.2142857143,588,0,0,0,0,0,0,18,2373,14,8137,65535,96,8,32,8270069.0,0.0,8270069,8270069,22676207.0,0.0,22676207,22676207
53,66948,2,2,80,122,40,40,40.0,0.0,61,61,61.0,0.0,3017.2671327,59.7478640139,22316.0,38649.8477746032,66945,0,0,0.0,0.0,0,0,3,3.0,0.0,3,3,0,0,0,0,64,40,29.8739320069,29.8739320069,40,61,48.4,11.5021737076,132.3,0,0,0,0,0,0,0,0,1,60.5,40.0,61.0,64,0,0,0,0,0,0,2,80,2,122,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
443,115579374,23,22,1231,6275,430,0,53.5217391304,127.6411409756,1418,0,285.2272727273,495.6142828007,64.9423832318,0.3893428251,2626803.95454545,4373386.39002134,10011741,3,115579374,5253607.90909091,5007028.14138102,10048011,3,110672610,5270124.28571429,5133615.83326661,10048222,3,0,0,0,0,744,712,0.198997444,0.1903453812,0,1418,163.1739130435,369.6135101155,136614.146859903,0,0,0,1,0,0,0,0,0,166.8,53.5217391304,285.2272727273,744,0,0,0,0,0,0,23,1231,22,6275,29200,365,5,32,50682.0,47432.1374070366,193695,36254,10010455.1818182,3869.9756283001,10011741,9998790
49908,3,2,0,37,0,31,6,18.5,17.6776695297,0,0,0.0,0.0,12333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.666666667,0.0,6,31,22.6666666667,14.4337567297,208.3333333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,62,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,245,2,2,82,254,41,41,41.0,0.0,127,127,127.0,0.0,1371428.57142857,16326.5306122449,81.6666666667,99.6309858093,194,4,4,4.0,0.0,4,4,47,47.0,0.0,47,47,0,0,0,0,64,64,8163.2653061225,8163.2653061225,41,127,75.4,47.1041399454,2218.8,0,0,0,0,0,0,0,0,1,94.25,41.0,127.0,64,0,0,0,0,0,0,2,82,2,254,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,163,2,2,86,118,43,43,43.0,0.0,59,59,59.0,0.0,1251533.74233129,24539.8773006135,54.3333333333,88.9119414552,157,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,12269.9386503067,12269.9386503067,43,59,49.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,61.75,43.0,59.0,64,0,0,0,0,0,0,2,86,2,118,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,49208,2,2,96,180,48,48,48.0,0.0,90,90,90.0,0.0,5608.8440903918,81.2875955129,16402.6666666667,28406.7879622694,49204,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,80,64,40.6437977565,40.6437977565,48,90,64.8,23.0043474152,529.2,0,0,0,0,0,0,0,0,1,81.0,48.0,90.0,80,0,0,0,0,0,0,2,96,2,180,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0
53,160,2,2,58,122,29,29,29.0,0.0,61,61,61.0,0.0,1125000.0,25000.0,53.3333333333,86.3153134347,153,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,12500.0,12500.0,29,61,41.8,17.5271218402,307.2,0,0,0,0,0,0,0,0,1,52.25,29.0,61.0,40,0,0,0,0,0,0,2,58,2,122,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,4548,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,2638.5224274406,439.7537379068,4548.0,0.0,4548,4548,4548,4548.0,0.0,4548,4548,0,0.0,0.0,0,0,0,0,0,0,40,0,439.7537379068,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
57734,46,1,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,391304.347826087,86956.5217391304,15.3333333333,23.1156512634,42,1,0,0.0,0.0,0,0,4,2.0,1.4142135624,3,1,0,0,0,0,32,60,21739.1304347826,65217.3913043478,0,6,3.6,3.286335345,10.8,0,0,0,0,1,0,0,0,3,4.5,0.0,6.0,32,0,0,0,0,0,0,1,0,3,18,1006,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0
58262,88,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22727.2727272727,88.0,0.0,88,88,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11363.6363636364,11363.6363636364,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,114,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0
63082,70,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28571.4285714286,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14285.7142857143,14285.7142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,119,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,11451077,52,87,5173,93412,517,0,99.4807692308,172.7770285186,4125,0,1073.7011494253,880.7515041006,8609.2338738094,12.1385962211,82978.8188405797,851056.362559914,10000212,1,1450862,28448.2745098039,59925.7963031209,180233,65,11431388,132923.11627907,1077366.41187867,10000238,1,0,0,0,0,1672,2792,4.5410575791,7.597538642,0,4125,704.1785714286,846.5944666158,716722.190904419,0,0,0,1,0,0,0,0,1,709.2446043165,99.4807692308,1073.7011494253,1672,0,0,0,0,0,0,52,5173,87,93412,29200,33,14,32,1450862.0,0.0,1450862,1450862,10000212.0,0.0,10000212,10000212
53,48259,1,1,47,63,47,47,47.0,0.0,63,63,63.0,0.0,2279.3675791044,41.4430468928,48259.0,0.0,48259,48259,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20.7215234464,20.7215234464,47,63,52.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,78.5,47.0,63.0,32,0,0,0,0,0,0,1,47,1,63,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,118500709,17,15,1093,575,562,0,64.2941176471,166.9362770288,321,0,38.3333333333,100.9028292586,14.0758651495,0.2700405784,3822603.51612903,4862209.05628218,10067707,155,118468845,7404302.8125,4407844.71831422,10099548,259,118468572,8462040.85714286,3618297.41598835,10099581,4013,0,0,0,0,352,444,0.1434590573,0.1265815211,0,562,50.5454545455,136.522454863,18638.3806818182,0,0,0,1,0,0,0,0,0,52.125,64.2941176471,38.3333333333,352,0,0,0,0,0,0,17,1093,15,575,8192,983,16,20,48195.5,38274.8190031942,140692,31841,9824208.25,603354.747092097,10067707,7911775
443,60494575,14,11,954,997,670,0,68.1428571429,184.1365952609,821,0,90.6363636364,246.102122188,32.2508257972,0.4132601973,2520607.29166667,4389876.47394939,10028557,29,60494575,4653428.84615385,5184460.93357668,10112044,101,60410602,6041060.2,5163202.00096447,10112160,239,0,0,0,0,456,360,0.2314257105,0.1818344868,0,821,75.0384615385,205.4669765718,42216.6784615385,0,0,0,1,0,0,0,0,0,78.04,68.1428571429,90.6363636364,456,0,0,0,0,0,0,14,954,11,997,29200,124,3,32,119174.166666667,87237.0760752942,297246,83437,9963178.83333333,117731.421273026,10028557,9729088
443,115771509,21,19,866,6958,415,0,41.2380952381,98.267443623,1948,0,366.2105263158,660.0491209791,67.5813943135,0.3455081509,2968500.23076923,4543815.17169522,10002011,1,115771509,5788575.45,4946372.98926224,10034228,4,110446688,6135927.11111111,5027090.72550538,10034381,3,0,0,0,0,432,524,0.1813917792,0.1641163717,0,1948,190.8292682927,477.6466739358,228146.345121951,0,0,0,1,0,0,0,0,0,195.6,41.2380952381,366.2105263158,432,0,0,0,0,0,0,21,866,19,6958,8192,62,20,20,39081.9166666667,23675.4760054224,114261,32120,9608543.5,1359188.46618759,10002011,5292541
53,53666,1,1,43,260,43,43,43.0,0.0,260,260,260.0,0.0,5646.0328699735,37.2675436962,53666.0,0.0,53666,53666,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,18.6337718481,18.6337718481,43,260,115.3333333333,125.2850084141,15696.3333333333,0,0,0,0,0,0,0,0,1,173.0,43.0,260.0,32,0,0,0,0,0,0,1,43,1,260,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,23505,1,1,47,175,47,47,47.0,0.0,175,175,175.0,0.0,9444.7989789407,85.0882790896,23505.0,0.0,23505,23505,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.5441395448,42.5441395448,47,175,89.6666666667,73.9008344563,5461.3333333333,0,0,0,0,0,0,0,0,1,134.5,47.0,175.0,20,0,0,0,0,0,0,1,47,1,175,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,167,2,2,102,224,51,51,51.0,0.0,112,112,112.0,0.0,1952095.80838323,23952.0958083832,55.6666666667,91.221342532,161,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,11976.0479041916,11976.0479041916,51,112,75.4,33.4110760078,1116.3,0,0,0,0,0,0,0,0,1,94.25,51.0,112.0,40,0,0,0,0,0,0,2,102,2,224,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,245,2,2,84,228,42,42,42.0,0.0,114,114,114.0,0.0,1273469.3877551,16326.5306122449,81.6666666667,102.0016339738,196,0,0,0.0,0.0,0,0,49,49.0,0.0,49,49,0,0,0,0,40,40,8163.2653061225,8163.2653061225,42,114,70.8,39.4360241404,1555.2,0,0,0,0,0,0,0,0,1,88.5,42.0,114.0,40,0,0,0,0,0,0,2,84,2,228,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,4180585,5,1,123,46,46,0,24.6,23.2765976895,46,46,46.0,0.0,40.4249644488,1.4352058384,836117.0,1847034.85507705,4140080,17,4180585,1045146.25,2063354.15821769,4140080,17,0,0.0,0.0,0,0,1,0,0,0,160,32,1.1960048653,0.2392009731,0,46,30.7142857143,21.6849739506,470.2380952381,0,1,0,0,1,0,0,0,0,35.8333333333,24.6,46.0,160,0,0,0,0,0,0,5,123,1,46,332,370,2,32,0.0,0.0,0,0,0.0,0.0,0,0
443,87196,4,1,18,0,6,0,4.5,3.0,0,0,0.0,0.0,206.4314876829,57.3420799119,21799.0,43545.3463797607,87117,2,87196,29065.3333333333,50338.3039477229,87191,2,0,0.0,0.0,0,0,0,0,0,0,92,44,45.8736639295,11.4684159824,0,6,3.0,3.286335345,10.8,0,0,0,0,1,1,0,0,0,3.6,4.5,0.0,92,0,0,0,0,0,0,4,18,1,0,33304,114,3,20,0.0,0.0,0,0,0.0,0.0,0,0
53692,14,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,142857.142857143,14.0,0.0,14,14,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,71428.5714285714,71428.5714285714,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,285,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0
